,City Code,year_of_crash,month_of_crash,day_of_crash,hour_of_crash,minute_of_crash,atmospheric_conditions_name,atmospheric_conditions_1_name,atmospheric_conditions_2_name,number_of_fatalities
4200,3260,2015,6,17,14,31,Clear,Clear,No Additional Atmospheric Conditions,1
4201,3260,2015,12,3,20,30,Clear,Clear,No Additional Atmospheric Conditions,1
4202,3260,2015,9,25,16,2,Clear,Clear,No Additional Atmospheric Conditions,1
4203,3260,2015,12,18,19,31,Clear,Clear,No Additional Atmospheric Conditions,1
4204,3260,2015,9,23,20,1,Clear,Clear,No Additional Atmospheric Conditions,1
4205,3260,2015,1,12,11,20,Clear,Clear,No Additional Atmospheric Conditions,1
4206,3260,2015,4,30,14,18,Clear,Clear,No Additional Atmospheric Conditions,1
4207,3260,2015,10,28,1,45,Clear,Clear,No Additional Atmospheric Conditions,1
4208,3260,2015,1,15,15,54,Clear,Clear,No Additional Atmospheric Conditions,1
4209,3260,2015,3,3,1,34,Clear,Clear,No Additional Atmospheric Conditions,1
4210,3260,2015,3,19,20,27,Clear,Clear,No Additional Atmospheric Conditions,1
4211,3260,2015,8,13,18,23,Clear,Clear,No Additional Atmospheric Conditions,1
4212,3260,2015,7,18,2,34,Clear,Clear,No Additional Atmospheric Conditions,1
4213,3260,2015,9,25,20,20,Clear,Clear,No Additional Atmospheric Conditions,1
4214,3260,2015,11,19,20,53,Clear,Clear,No Additional Atmospheric Conditions,1
4215,3260,2015,2,24,10,10,Clear,Clear,No Additional Atmospheric Conditions,1
4216,3260,2015,8,11,16,4,Clear,Clear,No Additional Atmospheric Conditions,1
4217,3260,2015,3,4,22,20,Clear,Clear,No Additional Atmospheric Conditions,1
4218,3260,2015,7,14,18,0,Clear,Clear,No Additional Atmospheric Conditions,1
4219,3260,2015,7,3,18,32,Clear,Clear,No Additional Atmospheric Conditions,1
4220,3260,2015,7,17,15,49,Clear,Clear,No Additional Atmospheric Conditions,1
4221,3260,2015,6,6,15,0,Clear,Clear,No Additional Atmospheric Conditions,1
4222,3260,2015,6,24,4,52,Clear,Clear,No Additional Atmospheric Conditions,1
4223,3260,2015,11,5,6,55,Clear,Clear,No Additional Atmospheric Conditions,1
4224,3260,2015,7,22,18,24,Clear,Clear,No Additional Atmospheric Conditions,1
4225,3260,2015,2,1,14,11,Clear,Clear,No Additional Atmospheric Conditions,1
4226,3260,2015,4,25,14,27,Clear,Clear,No Additional Atmospheric Conditions,1
4227,3260,2015,3,19,8,49,Clear,Clear,No Additional Atmospheric Conditions,1
4228,3260,2015,5,26,18,29,Clear,Clear,No Additional Atmospheric Conditions,1
4229,3260,2015,2,15,7,0,Clear,Clear,No Additional Atmospheric Conditions,1
4230,3260,2015,5,2,3,10,Clear,Clear,No Additional Atmospheric Conditions,2
4231,3260,2015,4,19,0,51,Clear,Clear,No Additional Atmospheric Conditions,2
4232,3260,2015,11,17,22,20,Clear,Clear,No Additional Atmospheric Conditions,1
4233,3260,2015,5,2,9,55,Clear,Clear,No Additional Atmospheric Conditions,1
4234,3260,2015,8,24,6,34,Clear,Clear,No Additional Atmospheric Conditions,1
4235,3260,2015,9,26,2,20,Clear,Clear,No Additional Atmospheric Conditions,1
4236,3260,2015,10,15,8,10,Clear,Clear,No Additional Atmospheric Conditions,1
4237,3260,2015,5,9,11,8,Clear,Clear,No Additional Atmospheric Conditions,1
4238,3260,2015,10,9,20,19,Clear,Clear,No Additional Atmospheric Conditions,1
4239,3260,2015,1,3,0,25,Clear,Clear,No Additional Atmospheric Conditions,1
4240,3260,2015,12,27,6,5,Clear,Clear,No Additional Atmospheric Conditions,2
4241,3260,2015,7,14,15,37,Clear,Clear,No Additional Atmospheric Conditions,1
4242,3260,2015,10,3,2,24,Clear,Clear,No Additional Atmospheric Conditions,1
4243,3260,2015,5,4,20,26,Clear,Clear,No Additional Atmospheric Conditions,1
4244,3260,2015,5,13,10,30,Clear,Clear,No Additional Atmospheric Conditions,1
4245,3260,2015,8,22,7,30,Clear,Clear,No Additional Atmospheric Conditions,2
4246,3260,2015,9,5,0,59,Clear,Clear,No Additional Atmospheric Conditions,1
4247,3260,2015,2,18,22,47,Clear,Clear,No Additional Atmospheric Conditions,1
4248,3260,2015,7,27,13,48,Clear,Clear,No Additional Atmospheric Conditions,1
4249,3260,2015,7,14,18,30,Clear,Clear,No Additional Atmospheric Conditions,1
4250,3260,2015,4,6,14,56,Clear,Clear,No Additional Atmospheric Conditions,1
4251,3260,2015,6,21,19,20,Clear,Clear,No Additional Atmospheric Conditions,1
4252,3260,2015,9,18,3,7,Clear,Clear,No Additional Atmospheric Conditions,1
4253,3260,2015,12,28,0,38,Clear,Clear,No Additional Atmospheric Conditions,1
4254,3260,2015,4,15,23,47,Clear,Clear,No Additional Atmospheric Conditions,1
4255,3260,2015,10,25,2,52,Clear,Clear,No Additional Atmospheric Conditions,1
4256,3260,2015,7,17,1,40,Clear,Clear,No Additional Atmospheric Conditions,1
4257,3260,2015,12,18,0,25,Clear,Clear,No Additional Atmospheric Conditions,1
4258,3260,2015,3,2,0,55,Rain,Rain,No Additional Atmospheric Conditions,1
4259,3260,2015,9,15,10,46,Rain,Cloudy,Rain,1
4260,3260,2015,4,24,22,35,Rain,Cloudy,Rain,1
4261,3260,2015,9,28,5,34,"Fog, Smog, Smoke","Fog, Smog, Smoke",No Additional Atmospheric Conditions,1
4262,3260,2015,4,26,4,25,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4263,3260,2015,1,11,0,13,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4264,3260,2015,10,28,21,27,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4265,3260,2015,12,24,21,30,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4266,3260,2015,1,31,18,7,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4267,3260,2015,3,2,6,25,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4268,3260,2015,6,14,15,24,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4269,3260,2015,3,21,3,50,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4270,3260,2015,5,16,1,39,Cloudy,Cloudy,No Additional Atmospheric Conditions,2
4271,3260,2015,2,17,2,8,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4272,3260,2015,5,22,12,29,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4273,3260,2015,12,25,13,40,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4274,3260,2015,11,15,3,35,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4275,3260,2015,7,6,5,44,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4276,3260,2016,4,4,14,58,Clear,Clear,No Additional Atmospheric Conditions,1
4277,3260,2016,2,16,19,8,Clear,Clear,No Additional Atmospheric Conditions,1
4278,3260,2016,10,2,1,35,Clear,Clear,No Additional Atmospheric Conditions,1
4279,3260,2016,10,9,3,19,Clear,Clear,No Additional Atmospheric Conditions,1
4280,3260,2016,1,7,22,32,Clear,Clear,No Additional Atmospheric Conditions,1
4281,3260,2016,10,30,21,45,Clear,Clear,No Additional Atmospheric Conditions,1
4282,3260,2016,12,10,23,15,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4283,3260,2016,10,24,7,58,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4284,3260,2016,2,27,18,48,Clear,Clear,No Additional Atmospheric Conditions,1
4285,3260,2016,11,2,10,45,Clear,Clear,No Additional Atmospheric Conditions,1
4286,3260,2016,9,10,1,47,Clear,Clear,No Additional Atmospheric Conditions,2
4287,3260,2016,11,13,10,47,Clear,Clear,No Additional Atmospheric Conditions,1
4288,3260,2016,9,20,12,7,Rain,Rain,No Additional Atmospheric Conditions,1
4289,3260,2016,4,27,21,6,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4290,3260,2016,12,3,5,18,Clear,Clear,No Additional Atmospheric Conditions,1
4291,3260,2016,5,1,4,44,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4292,3260,2016,11,17,23,22,Clear,Clear,No Additional Atmospheric Conditions,1
4293,3260,2016,8,21,3,10,Clear,Clear,No Additional Atmospheric Conditions,1
4294,3260,2016,10,15,15,32,Clear,Clear,No Additional Atmospheric Conditions,4
4295,3260,2016,10,5,1,27,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4296,3260,2016,6,12,13,0,Clear,Clear,No Additional Atmospheric Conditions,1
4297,3260,2016,3,26,21,7,Clear,Clear,No Additional Atmospheric Conditions,1
4298,3260,2016,7,31,7,35,Clear,Clear,No Additional Atmospheric Conditions,1
4299,3260,2016,10,22,6,10,Clear,Clear,No Additional Atmospheric Conditions,1
4300,3260,2016,9,27,11,25,Clear,Clear,No Additional Atmospheric Conditions,1
4301,3260,2016,12,13,99,99,Clear,Clear,No Additional Atmospheric Conditions,1
4302,3260,2016,6,24,15,58,Clear,Clear,No Additional Atmospheric Conditions,1
4303,3260,2016,1,23,21,20,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4304,3260,2016,1,22,5,55,"Fog, Smog, Smoke","Fog, Smog, Smoke",No Additional Atmospheric Conditions,1
4305,3260,2016,12,24,3,35,Rain,Rain,No Additional Atmospheric Conditions,1
4306,3260,2016,2,12,18,23,Clear,Clear,No Additional Atmospheric Conditions,1
4307,3260,2016,4,11,21,56,Clear,Clear,No Additional Atmospheric Conditions,1
4308,3260,2016,12,22,5,50,Rain,Cloudy,Rain,1
4309,3260,2016,4,13,5,8,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4310,3260,2016,8,17,20,40,Clear,Clear,No Additional Atmospheric Conditions,1
4311,3260,2016,10,1,1,11,Clear,Clear,No Additional Atmospheric Conditions,1
4312,3260,2016,3,12,2,43,Clear,Clear,No Additional Atmospheric Conditions,1
4313,3260,2016,2,12,21,10,Clear,Clear,No Additional Atmospheric Conditions,1
4314,3260,2016,4,9,9,6,Clear,Clear,No Additional Atmospheric Conditions,1
4315,3260,2016,3,11,18,24,Rain,Rain,Cloudy,1
4316,3260,2016,12,31,21,21,Rain,Rain,Cloudy,1
4317,3260,2016,8,20,4,45,Clear,Clear,No Additional Atmospheric Conditions,1
4318,3260,2016,7,10,1,0,Clear,Clear,No Additional Atmospheric Conditions,1
4319,3260,2016,10,5,19,6,Clear,Clear,No Additional Atmospheric Conditions,1
4320,3260,2016,9,16,21,55,Clear,Clear,No Additional Atmospheric Conditions,1
4321,3260,2016,8,23,22,45,Clear,Clear,No Additional Atmospheric Conditions,1
4322,3260,2016,11,8,17,44,Clear,Clear,No Additional Atmospheric Conditions,1
4323,3260,2016,11,3,19,29,Clear,Clear,No Additional Atmospheric Conditions,1
4324,3260,2016,2,12,17,45,Clear,Clear,No Additional Atmospheric Conditions,1
4325,3260,2016,2,14,17,6,Clear,Clear,No Additional Atmospheric Conditions,1
4326,3260,2016,5,8,21,14,Clear,Clear,No Additional Atmospheric Conditions,1
4327,3260,2016,5,11,20,58,Clear,Clear,No Additional Atmospheric Conditions,1
4328,3260,2016,2,14,17,1,Clear,Clear,No Additional Atmospheric Conditions,1
4329,3260,2016,4,30,20,53,Clear,Clear,No Additional Atmospheric Conditions,1
4330,3260,2016,9,22,20,10,Clear,Clear,No Additional Atmospheric Conditions,1
4331,3260,2016,12,8,18,2,Clear,Clear,No Additional Atmospheric Conditions,1
4332,3260,2016,1,23,17,30,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4333,3260,2016,12,24,13,23,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4334,3260,2016,11,26,5,45,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4335,3260,2016,11,28,8,34,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4336,3260,2016,9,11,22,30,Clear,Clear,No Additional Atmospheric Conditions,1
4337,3260,2016,12,25,19,56,Clear,Clear,No Additional Atmospheric Conditions,1
4338,3260,2016,8,12,20,50,Clear,Clear,No Additional Atmospheric Conditions,1
4339,3260,2016,8,19,15,39,Clear,Clear,No Additional Atmospheric Conditions,1
4340,3260,2016,1,27,21,7,Clear,Clear,No Additional Atmospheric Conditions,1
4341,3260,2016,2,10,14,51,Clear,Clear,No Additional Atmospheric Conditions,1
4342,3260,2016,7,7,23,40,Clear,Clear,No Additional Atmospheric Conditions,1
4343,3260,2016,9,2,6,39,Clear,Clear,No Additional Atmospheric Conditions,2
4344,3260,2016,7,8,20,20,Clear,Clear,No Additional Atmospheric Conditions,1
4345,3260,2016,8,21,0,57,Clear,Clear,No Additional Atmospheric Conditions,1
4346,3260,2016,1,10,2,0,Cloudy,Cloudy,No Additional Atmospheric Conditions,4
4347,3260,2016,5,17,14,21,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4348,3260,2016,3,28,23,3,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4349,3260,2016,4,23,12,58,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4350,3260,2016,10,15,2,59,Clear,Clear,No Additional Atmospheric Conditions,1
4351,3260,2016,4,1,16,35,Clear,Clear,No Additional Atmospheric Conditions,1
4352,3260,2016,7,18,19,5,Clear,Clear,No Additional Atmospheric Conditions,1
4353,3260,2016,9,27,12,12,Clear,Clear,No Additional Atmospheric Conditions,1
4354,3260,2016,4,3,0,42,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4355,3260,2016,7,31,19,11,Clear,Clear,No Additional Atmospheric Conditions,1
4356,3260,2016,3,27,17,28,Clear,Clear,No Additional Atmospheric Conditions,1
4357,3260,2016,1,16,6,6,Clear,Clear,No Additional Atmospheric Conditions,1
4358,3260,2016,7,5,14,42,Clear,Clear,No Additional Atmospheric Conditions,1
4359,3260,2016,10,25,0,19,Clear,Clear,No Additional Atmospheric Conditions,1
4360,3260,2016,2,20,17,56,Clear,Clear,No Additional Atmospheric Conditions,1
4361,3260,2016,12,16,8,20,Rain,Rain,No Additional Atmospheric Conditions,1
4362,3260,2016,11,7,3,57,"Fog, Smog, Smoke","Fog, Smog, Smoke",No Additional Atmospheric Conditions,1
4363,3260,2016,9,13,13,44,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4364,3290,2015,7,1,21,10,Clear,Clear,No Additional Atmospheric Conditions,1
4365,3290,2015,6,12,12,25,Clear,Clear,No Additional Atmospheric Conditions,1
4366,3290,2015,8,14,1,35,Clear,Clear,No Additional Atmospheric Conditions,1
4367,3290,2015,10,5,9,52,Clear,Clear,No Additional Atmospheric Conditions,1
4368,3290,2015,5,23,23,40,Clear,Clear,No Additional Atmospheric Conditions,1
4369,3290,2015,11,4,10,1,Clear,Clear,No Additional Atmospheric Conditions,1
4370,3290,2015,7,20,13,19,Clear,Clear,No Additional Atmospheric Conditions,1
4371,3290,2015,11,3,5,39,Clear,Clear,No Additional Atmospheric Conditions,1
4372,3290,2015,12,18,2,20,Clear,Clear,No Additional Atmospheric Conditions,1
4373,3290,2015,10,19,22,45,Clear,Clear,No Additional Atmospheric Conditions,1
4374,3290,2015,3,11,10,47,Clear,Clear,No Additional Atmospheric Conditions,1
4375,3290,2015,4,10,22,0,Clear,Clear,No Additional Atmospheric Conditions,1
4376,3290,2015,11,13,18,51,Clear,Clear,No Additional Atmospheric Conditions,1
4377,3290,2015,6,17,18,0,Clear,Clear,No Additional Atmospheric Conditions,1
4378,3290,2015,12,12,1,53,Clear,Clear,No Additional Atmospheric Conditions,1
4379,3290,2015,8,15,5,48,Clear,Clear,No Additional Atmospheric Conditions,1
4380,3290,2015,7,17,21,5,Clear,Clear,No Additional Atmospheric Conditions,1
4381,3290,2015,8,31,7,23,Clear,Clear,No Additional Atmospheric Conditions,1
4382,3290,2015,11,21,12,40,Clear,Clear,No Additional Atmospheric Conditions,1
4383,3290,2015,4,18,22,28,Clear,Clear,No Additional Atmospheric Conditions,1
